"";"scenario";"ID";"station";"deficit30";"duration30";"count30";"intensity30"
"2174";"rcp8p5";17;52010;9,21587839678117;107;10;0,0857291013654063
"2175";"historical";18;52010;3,91733179573244;63;10;0,0612721344483698
"2176";"rcp8p5";18;52010;3,87719633279433;62;10;0,0624682545562996
"2177";"historical";19;52010;2,51585947652822;47;10;0,0533397768875241
"2178";"rcp8p5";19;52010;3,16295713489185;52;11;0,0597159937361582
"2179";"historical";20;52010;3,23633779998089;54;9;0,0598582823670941
"2180";"rcp8p5";20;52010;4,18794179301632;69;10;0,0602870699570487
"2181";"rcp8p5";6;53005;0,644973625228974;2;0;0,248066778934221
"2182";"rcp8p5";7;53005;2,91464144724043;10;0;0,288578361112913
"2183";"rcp8p5";8;53005;0,263329928223021;1;0;0,21351075261326
"2184";"rcp8p5";9;53005;0,514656323439481;2;0;0,25732816171974
"2185";"rcp8p5";10;53005;1,51857159527948;5;0;0,288336378850533
"2186";"historical";16;53005;6,7210657677612;58;9;0,115482229686619
"2187";"rcp8p5";16;53005;6,08521282321841;52;7;0,115761816548226
"2188";"historical";17;53005;8,89745985838599;64;7;0,137589585438959
"2189";"rcp8p5";17;53005;15,0017225409389;97;9;0,153496478931845
"2190";"historical";18;53005;7,63120851769316;64;8;0,119175562483495
"2191";"rcp8p5";18;53005;7,28599234695528;61;9;0,118471420275696
"2192";"historical";19;53005;5,11446848481864;48;8;0,106551426767055
"2193";"rcp8p5";19;53005;5,4539755356109;48;9;0,112298741296038
"2194";"historical";20;53005;6,3937593519436;57;9;0,111324887149337
"2195";"rcp8p5";20;53005;7,86709579331042;71;9;0,110441213757282
"2196";"rcp8p5";2;53017;0,00171374531389112;0;0;0,00223531997464059
"2197";"historical";6;53017;0,00570337450648384;1;0;0,00570337450648384
"2198";"rcp8p5";6;53017;0,134888204905681;6;0;0,019455029553704
"2199";"historical";7;53017;0,276099268173435;17;1;0,0155988287103635
"2200";"rcp8p5";7;53017;1,09540129939756;50;1;0,0217341527658246
"2201";"historical";8;53017;0,11667860874328;10;0;0,0106393868154967
"2202";"rcp8p5";8;53017;0,325840880402963;18;0;0,0172099056550861
"2203";"historical";9;53017;0,0388851488285681;2;0;0,0135645868006633
"2204";"rcp8p5";9;53017;0,0019738668416305;2;0;0,000759179554473269
"2205";"historical";10;53017;0,0158202163228754;3;0;0,00489285040913671
"2206";"rcp8p5";10;53017;0,361236472331747;19;1;0,01874929787189
"2207";"historical";16;53017;0,995301035164437;48;7;0,0204373929191876
"2208";"rcp8p5";16;53017;1,11053823007661;52;6;0,0212475426672821
"2209";"historical";17;53017;1,02861870064208;51;5;0,0201558203914189
"2210";"rcp8p5";17;53017;1,52971789356408;71;5;0,0213946558540431
"2211";"historical";18;53017;1,16185931109543;56;6;0,0206369327015175
"2212";"rcp8p5";18;53017;0,923367359953365;47;6;0,0195352755984492
"2213";"historical";19;53017;0,922046546509005;45;6;0,0201173791965601
"2214";"rcp8p5";19;53017;0,539203636558451;32;6;0,0165230940722712
"2215";"historical";20;53017;0,888395089644936;48;6;0,0182672054073667
"2216";"rcp8p5";20;53017;1,24701141828048;66;7;0,018742656587382
"2217";"historical";6;53018;0,0532720365888137;0;0;0,177573455296046
"2218";"rcp8p5";6;53018;3,07372576630015;7;0;0,432919122014105
"2219";"historical";7;53018;10,320112006224;15;1;0,680446945465318
"2220";"rcp8p5";7;53018;40,7042723759173;49;2;0,816808141322755
"2221";"historical";8;53018;3,90073383031341;8;0;0,473773339714179
"2222";"rcp8p5";8;53018;9,20106905890738;16;1;0,55096221909625
"2223";"historical";9;53018;1,10659819709813;1;0;0,572378377809376
"2224";"rcp8p5";9;53018;2,78665076637215;5;0;0,553639225107049
"2225";"historical";10;53018;0,888695940536221;3;0;0,29623198017874
"2226";"rcp8p5";10;53018;12,4617355241482;21;1;0,571639244226984
"2227";"historical";16;53018;31,2478383915522;48;7;0,64964320980358
"2228";"rcp8p5";16;53018;37,6381536884813;49;5;0,756292438482545
"2229";"historical";17;53018;45,8452774016673;52;5;0,877141787021696
"2230";"rcp8p5";17;53018;81,6212360061324;82;6;0,99215440850242
"2231";"historical";18;53018;45,1469885089423;58;7;0,778396353602453
"2232";"rcp8p5";18;53018;40,4379991246819;52;6;0,773193099898316
"2233";"historical";19;53018;26,5760182607169;40;5;0,648722984395043
"2234";"rcp8p5";19;53018;15,7682944122633;28;5;0,547510222648033
"2235";"historical";20;53018;34,865534719856;49;6;0,70151981327678
"2236";"rcp8p5";20;53018;59,9459575305497;71;7;0,838405000427268
"2237";"rcp8p5";7;54001;16,3661254344346;8;0;1,83202896654118
"2238";"rcp8p5";8;54001;2,37415370897591;2;0;0,86859282035704
"2239";"rcp8p5";10;54001;0,0666657883777354;0;0;0,142855260809433
"2240";"historical";16;54001;110,653801300148;60;8;1,83404090552732
"2241";"rcp8p5";16;54001;131,001391564493;64;7;2,0247510288175
"2242";"historical";17;54001;173,366500723445;77;7;2,24859274608878
"2243";"rcp8p5";17;54001;259,226550531628;101;7;2,56659951021414
"2244";"historical";18;54001;160,651397331969;73;8;2,18672500905584
"2245";"rcp8p5";18;54001;156,712156182673;75;8;2,08671313159352
"2246";"historical";19;54001;117,559925875681;57;7;2,05644185205273
"2247";"rcp8p5";19;54001;92,4288483122791;51;8;1,80760459541615
"2248";"historical";20;54001;114,027019268366;61;7;1,86014713325229
"2249";"rcp8p5";20;54001;170,291288978728;84;8;2,00973197063801
"2250";"rcp8p5";2;54002;0,103437212426954;0;0;0,134918103165593
"2251";"rcp8p5";7;54002;0,105531237916527;1;0;0,098935535546744
"2252";"historical";16;54002;30,5532167715676;49;7;0,61974070530563
"2253";"rcp8p5";16;54002;35,6434812449619;49;6;0,722015150134272
"2254";"historical";17;54002;52,0573442550729;58;6;0,888350584557558
"2255";"rcp8p5";17;54002;94,1584855133359;88;7;1,06074148156218
"2256";"historical";18;54002;48,4305561947396;60;7;0,795247228156644
"2257";"rcp8p5";18;54002;42,2569323892944;52;7;0,809519777572689
"2258";"historical";19;54002;28,2998348320357;44;6;0,639785263723491
"2259";"rcp8p5";19;54002;19,9310184506067;33;6;0,594364367314315
"2260";"historical";20;54002;32,1580842570787;50;8;0,638902336233351
"2261";"rcp8p5";20;54002;53,6839246106345;72;9;0,736405001517619
"2262";"rcp8p5";7;54005;38,2977244388423;8;0;4,31929222994462
"2263";"rcp8p5";8;54005;8,87883737022438;3;0;2,83367150113544
"2264";"rcp8p5";10;54005;0,0229429977694119;0;0;0,17207248327059
"2265";"historical";16;54005;122,510058467791;64;8;1,89938075143862
"2266";"rcp8p5";16;54005;147,32764777835;67;6;2,19673431081038
"2267";"historical";17;54005;179,78575305149;79;7;2,2748091908666
"2268";"rcp8p5";17;54005;257,930911622707;100;7;2,57416079463779
"2269";"historical";18;54005;171,218676129436;74;7;2,28596363323679
"2270";"rcp8p5";18;54005;168,547743597305;78;7;2,15167332251879
"2271";"historical";19;54005;126,645339770458;62;8;2,02093627293284
"2272";"rcp8p5";19;54005;100,663656786128;56;8;1,78060713654707
"2273";"historical";20;54005;127,403378313928;66;8;1,91009562689548
"2274";"rcp8p5";20;54005;192,399635273232;89;7;2,14731735796018
"2275";"rcp8p5";7;54008;4,93481341381529;6;0;0,718662147643003
"2276";"rcp8p5";8;54008;1,15617366848367;1;0;0,912768685645
"2277";"historical";16;54008;22,6175840279575;46;8;0,482251258591844
"2278";"rcp8p5";16;54008;24,9754652090729;48;7;0,511792319858052
"2279";"historical";17;54008;38,7012465099486;61;7;0,62657171899539
"2280";"rcp8p5";17;54008;55,7544493578367;84;8;0,661904820235497
"2281";"historical";18;54008;31,5033019293374;56;8;0,556267838658107
"2282";"rcp8p5";18;54008;32,0394062652938;57;8;0,561766328438815
"2283";"historical";19;54008;21,0083170422336;43;8;0,481842133996182
"2284";"rcp8p5";19;54008;19,5336339919449;38;8;0,503012034127337
"2285";"historical";20;54008;21,8858380326637;46;8;0,473036845086391
"2286";"rcp8p5";20;54008;31,3004742398839;63;9;0,491116227613241
"2287";"rcp8p5";2;54029;0,823301883456243;3;0;0,230832303772778
"2288";"rcp8p5";5;54029;0,000366056220158587;0;0;0,00366056220158587
"2289";"rcp8p5";7;54029;5,98251216259523;8;0;0,720784597903039
"2290";"rcp8p5";8;54029;1,68728928648573;1;0;1,05455580405358
"2291";"rcp8p5";10;54029;0,00360340954567219;0;0;0,0360340954567219
"2292";"historical";16;54029;22,7408049124717;42;7;0,537184368011142
"2293";"rcp8p5";16;54029;26,5660240633624;47;6;0,558500856272511
"2294";"historical";17;54029;34,7353428227794;59;7;0,58542712622662
"2295";"rcp8p5";17;54029;53,2241127328191;80;7;0,657900033780212
"2296";"historical";18;54029;32,8507827862679;55;7;0,593331416970523
"2297";"rcp8p5";18;54029;29,5214156939517;53;7;0,55630808468502
"2298";"historical";19;54029;23,661515722444;41;6;0,570615330927107
"2299";"rcp8p5";19;54029;18,1066526556116;35;6;0,503428711462788
"2300";"historical";20;54029;21,5084041528602;43;7;0,499034899138287
"2301";"rcp8p5";20;54029;32,1246001608873;61;8;0,519815536583936
"2302";"historical";7;54032;0,000946949316904503;0;0;0,0284084795071351
"2303";"rcp8p5";7;54032;21,617822947056;8;0;2,55328617484913
"2304";"rcp8p5";8;54032;2,80416668694271;2;0;1,10690790274054
"2305";"rcp8p5";10;54032;0,0355900934391981;0;0;0,118633644797327
"2306";"historical";16;54032;163,617426408068;59;8;2,75759707429329
"2307";"rcp8p5";16;54032;191,408887418142;62;7;3,04953086699111
"2308";"historical";17;54032;254,361297790906;75;7;3,34979760040702
"2309";"rcp8p5";17;54032;375,751540369135;99;7;3,79547010473874
"2310";"historical";18;54032;236,533473030529;71;8;3,29893267825005
"2311";"rcp8p5";18;54032;227,031139037367;72;8;3,12284923022513
"2312";"historical";19;54032;171,916905498132;54;6;3,13335793739001
"2313";"rcp8p5";19;54032;133,184825076086;49;7;2,69060252678962
"2314";"historical";20;54032;166,361679328195;60;7;2,76348304531885
"2315";"rcp8p5";20;54032;249,242052701265;82;8;3,02600630555967
"2316";"rcp8p5";6;54036;0,018514995674517;0;0;0,037029991349034
"2317";"rcp8p5";7;54036;0,0734133341611786;1;0;0,0579578953904042
"2318";"rcp8p5";9;54036;0,0180810370686105;0;0;0,0301350617810175
"2319";"rcp8p5";10;54036;0,166694719257067;3;0;0,051028995690939
"2320";"historical";16;54036;1,91069581769922;53;10;0,0357139405177424
"2321";"rcp8p5";16;54036;1,53399069616262;43;8;0,0350226186338498
"2322";"historical";17;54036;2,8099173418471;60;8;0,0463173188216555
"2323";"rcp8p5";17;54036;4,67469657159312;95;10;0,0491211548678787
"2324";"historical";18;54036;2,19774196774038;54;8;0,0400317298313365
"2325";"rcp8p5";18;54036;2,09197091294831;52;9;0,0396707505615989
"2326";"historical";19;54036;1,52002625621108;41;8;0,0367156100534078
"2327";"rcp8p5";19;54036;1,41489315345664;37;8;0,0377640521385223
"2328";"historical";20;54036;1,63192770016741;45;9;0,0355024155221336
"2329";"rcp8p5";20;54036;1,87607228192163;57;10;0,0326273440334197
"2330";"rcp8p5";2;54057;1,47247863234991;2;0;0,701180301119007
"2331";"historical";7;54057;1,76887178419643;2;0;0,680335301614013
"2332";"rcp8p5";7;54057;26,7483747586246;10;0;2,49984810828268
"2333";"rcp8p5";8;54057;2,76979314460518;2;0;1,1382711553172
"2334";"rcp8p5";10;54057;0,345894252459931;0;0;0,370600984778497
"2335";"historical";16;54057;195,898193342103;55;7;3,50235149002567
"2336";"rcp8p5";16;54057;227,823114270368;59;7;3,83971540905115
"2337";"historical";17;54057;306,115961285403;72;7;4,21260497181748
"2338";"rcp8p5";17;54057;464,62337183209;95;7;4,84993081244353
"2339";"historical";18;54057;285,527869875444;68;7;4,15817286226375
"2340";"rcp8p5";18;54057;268,439073376244;67;7;3,95927836838118
"2341";"historical";19;54057;198,500484877637;50;6;3,92293448374776
"2342";"rcp8p5";19;54057;152,247721784613;44;7;3,44192287380435
"2343";"historical";20;54057;203,077033332098;57;7;3,50737535979444
"2344";"rcp8p5";20;54057;308,069295944718;79;8;3,88976383768583
"2345";"rcp8p5";7;55002;26,7791332533169;8;0;3,26574795772157
"2346";"rcp8p5";8;55002;8,03988912154103;3;0;2,48656364583743
"2347";"rcp8p5";10;55002;0,758125809510133;1;0;0,583173699623179
"2348";"historical";16;55002;93,7710782055656;51;8;1,82908475043366
"2349";"rcp8p5";16;55002;110,370624962613;55;6;1,97915047751248
"2350";"historical";17;55002;135,746695509275;66;6;2,05469266663887
"2351";"rcp8p5";17;55002;201,19562294103;89;7;2,2572433389046
"2352";"historical";18;55002;129,948855846598;62;6;2,06486529417264
"2353";"rcp8p5";18;55002;126,720311254081;66;7;1,90843842250122
"2354";"historical";19;55002;88,5950837685151;49;6;1,80683379541499
"2355";"rcp8p5";19;55002;71,7538598386169;43;7;1,65713302167706
"2356";"historical";20;55002;98,1707574612608;55;7;1,7784557511098
"2357";"rcp8p5";20;55002;150,113834675277;77;7;1,93113852498212
"2358";"rcp8p5";7;55003;8,98921148178281;9;0;0,98782543755855
"2359";"rcp8p5";8;55003;1,8460148054321;2;0;0,814418296514161
"2360";"rcp8p5";10;55003;0,0108914063555075;0;0;0,0816855476663065
"2361";"historical";16;55003;31,5631974776226;49;7;0,642398863180922
"2362";"rcp8p5";16;55003;43,5623250988855;63;8;0,688550976273216
"2363";"historical";17;55003;45,8654154963065;54;6;0,840025924840778
"2364";"rcp8p5";17;55003;85,0216441176058;96;8;0,882272336052637
"2365";"historical";18;55003;37,1844124155336;51;6;0,71692311855142
"2366";"rcp8p5";18;55003;52,4888517987742;70;8;0,742066707805479
"2367";"historical";19;55003;27,3033379545473;42;7;0,635453947739659
"2368";"rcp8p5";19;55003;34,2299909200175;51;9;0,659961264524759
"2369";"historical";20;55003;31,004377418035;47;7;0,646373399959033
"2370";"rcp8p5";20;55003;53,9747142155889;80;10;0,666903388166255
"2371";"rcp8p5";1;55004;0,101555694176552;2;0;0,0423148725735632
"2372";"rcp8p5";2;55004;1,54095215059163;18;0;0,0854502116779094
"2373";"historical";3;55004;0,0201740424500099;1;0;0,0201740424500099
"2374";"rcp8p5";3;55004;0,318489289053765;5;0;0,0604726498203351
"2375";"historical";4;55004;0,00155925788245513;0;0;0,00779628941227563
"2376";"rcp8p5";5;55004;0,75913193030003;12;0;0,0597741677401599
"2377";"rcp8p5";6;55004;0,310161871947894;1;0;0,172312151082163
"2378";"rcp8p5";7;55004;2,64230386898117;12;0;0,208055422754423
"2379";"rcp8p5";8;55004;1,10394396397941;5;0;0,19831328694241
"2380";"rcp8p5";9;55004;0,00272277519202566;0;0;0,0204208139401925
"2381";"rcp8p5";10;55004;0,492085389725754;2;0;0,182253848046576
"2382";"historical";16;55004;1,21456151103925;13;2;0,0924793028710091
"2383";"rcp8p5";16;55004;5,84479539916511;57;7;0,102540270160791
"2384";"historical";17;55004;1,52945352557851;14;1;0,10770799475905
"2385";"rcp8p5";17;55004;11,5768982697333;92;8;0,125653743882778
"2386";"historical";18;55004;1,87032493960972;17;1;0,105867449411871
"2387";"rcp8p5";18;55004;7,44275692359828;69;8;0,107813958333147
"2388";"historical";19;55004;1,46820880245135;15;1;0,0957527479859578
"2389";"rcp8p5";19;55004;4,32799207467902;46;8;0,0923469148224542
"2390";"historical";20;55004;0,886449469791683;9;1;0,0967035785227291
"2391";"rcp8p5";20;55004;8,03233271448108;78;9;0,102105924336624
"2392";"rcp8p5";6;55007;0,241487660730486;0;0;0,42615469540674
"2393";"rcp8p5";7;55007;21,8143056829192;9;0;2,32892943234012
"2394";"rcp8p5";8;55007;6,88074093804343;4;0;1,48505200101657
"2395";"rcp8p5";10;55007;2,06079674086904;1;0;1,04786274959442
"2396";"historical";16;55007;83,4400585065575;61;8;1,34798155907201
"2397";"rcp8p5";16;55007;96,3554443926067;64;6;1,48467556845311
"2398";"historical";17;55007;110,414124662159;73;6;1,50770311327482
"2399";"rcp8p5";17;55007;159,254392844467;95;7;1,66700341428263
"2400";"historical";18;55007;109,147996700186;72;7;1,5131422832743
"2401";"rcp8p5";18;55007;106,43791175869;76;7;1,38832058815683
"2402";"historical";19;55007;77,809401267282;59;7;1,3055268669007
"2403";"rcp8p5";19;55007;63,1898046295405;53;7;1,17744977570572
"2404";"historical";20;55007;87,7973930029175;66;7;1,31564524979397
"2405";"rcp8p5";20;55007;129,775605546865;88;7;1,46308461721381
"2406";"rcp8p5";2;55023;1,02251884127278;1;0;0,568066022929321
"2407";"rcp8p5";6;55023;0,532971260369993;0;0;0,761387514814276
"2408";"historical";7;55023;1,02568415194326;1;0;0,549473652826745
"2409";"rcp8p5";7;55023;42,4041088784335;11;0;3,74153901868531
"2410";"rcp8p5";8;55023;13,6771163921619;4;0;2,99498899098435
"2411";"historical";9;55023;0,000971366649711551;0;0;0,0291409994913465
"2412";"rcp8p5";10;55023;4,32047311982761;2;0;1,64068599487124
"2413";"historical";16;55023;186,137013290238;58;8;3,16201041829397
"2414";"rcp8p5";16;55023;214,434219456184;61;7;3,48295970962942
"2415";"historical";17;55023;273,160444298453;75;7;3,63245271673475
"2416";"rcp8p5";17;55023;395,663985236606;97;7;4,03876133279966
"2417";"historical";18;55023;256,106154568678;70;7;3,63271141232168
"2418";"rcp8p5";18;55023;253,700270106335;74;7;3,38869461406503
"2419";"historical";19;55023;181,270424510045;54;7;3,35272055197371
"2420";"rcp8p5";19;55023;149,189083873199;49;8;2,98776536461679
"2421";"historical";20;55023;190,293711008982;60;7;3,12298212815616
"2422";"rcp8p5";20;55023;286,640236397646;82;7;3,49561263899568
"2423";"rcp8p5";6;55029;0,00320802408742382;0;0;0,0160401204371191
"2424";"rcp8p5";7;55029;3,61558049496116;12;0;0,290019825799023
"2425";"rcp8p5";8;55029;1,05804735245091;4;0;0,251916036297836
"2426";"rcp8p5";10;55029;0,365004983885881;1;0;0,2105797983957
"2427";"historical";16;55029;11,3752210540375;53;8;0,211173658181389
"2428";"rcp8p5";16;55029;11,6177308449926;53;7;0,217153847569956
"2429";"historical";17;55029;17,3040021930172;65;7;0,263780521235019
"2430";"rcp8p5";17;55029;24,1121475558058;86;8;0,27778971838486
"2431";"historical";18;55029;13,8236762351703;60;8;0,22711406739053
"2432";"rcp8p5";18;55029;13,9324723995728;59;8;0,232336949409218
"2433";"historical";19;55029;9,12808454189471;44;8;0,203903601084766
"2434";"rcp8p5";19;55029;9,33971589014337;43;8;0,217202695119613
"2435";"historical";20;55029;11,0005762119496;53;8;0,204852443425505
"2436";"rcp8p5";20;55029;14,8770191662943;68;8;0,218779693621975
"2437";"historical";2;56001;0,020009800336699;0;0;0,0600294010100969
"2438";"rcp8p5";2;56001;1,7876394203278;4;0;0,391453887663022
"2439";"rcp8p5";3;56001;0,00404304876316409;0;0;0,0606457314474613
"2440";"rcp8p5";5;56001;0,000364715206969102;0;0;0,0109414562090731
"2441";"rcp8p5";6;56001;0,87144309111432;1;0;0,484135050619067
"2442";"historical";7;56001;3,3006155061347;5;0;0,582461559906124
"2443";"rcp8p5";7;56001;31,1466123060232;13;0;2,29581908889606
"2444";"historical";8;56001;0,181857790315073;0;0;0,194847632480435
"2445";"rcp8p5";8;56001;13,3022656037138;6;0;1,9854127766737
"2446";"historical";9;56001;0,945627171777319;1;0;0,644745798939081
"2447";"rcp8p5";9;56001;0,00604551528574072;0;0;0,0453413646430554
"2448";"rcp8p5";10;56001;3,51444391940566;4;0;0,850268690178788
"2449";"historical";16;56001;70,1269233146965;52;7;1,32900044184516
"2450";"rcp8p5";16;56001;81,6714287588755;58;6;1,39848336915883
"2451";"historical";17;56001;85,2433953102821;62;5;1,37194305756892
"2452";"rcp8p5";17;56001;124,232632121391;82;5;1,51073326454873
"2453";"historical";18;56001;89,7327576751359;63;6;1,40500142497603
"2454";"rcp8p5";18;56001;81,5342307346574;64;6;1,27198487885581
"2455";"historical";19;56001;64,0983533718619;49;6;1,30192999401209
"2456";"rcp8p5";19;56001;45,5915370555099;41;6;1,10391130885012
"2457";"historical";20;56001;70,5541590404687;58;7;1,20880912119592
"2458";"rcp8p5";20;56001;109,594031312238;80;7;1,36650911860646
"2459";"historical";1;56019;0,113353461155286;3;0;0,0317813442491455
"2460";"rcp8p5";1;56019;0,197898683060647;8;1;0,0246346908374249
"2461";"historical";2;56019;0,487410692176471;9;0;0,0504217957423936
"2462";"rcp8p5";2;56019;1,64844599417603;29;1;0,0563250339695681
"2463";"historical";3;56019;0,116894935331184;3;0;0,0310340536277481
"2464";"rcp8p5";3;56019;0,252036352579814;7;0;0,0340589665648397
"2465";"historical";4;56019;0,0329511506939546;1;0;0,0210326493791199
"2466";"rcp8p5";4;56019;0,0446549798429439;1;0;0,0239223106301485
"2467";"historical";5;56019;0,297500262511544;7;0;0,0388043820667232
"2468";"rcp8p5";5;56019;0,900383812779291;23;2;0,0379908781763414
"2469";"rcp8p5";7;56019;0,0792640407931773;2;0;0,0344626264318162
"2470";"rcp8p5";12;56019;1,6948649596545e-05;0;0;0,000508459487896351
"2471";"historical";16;56019;2,69983644555627;27;4;0,097938444216068
"2472";"rcp8p5";16;56019;4,4354550478598;45;5;0,0980572228708873
"2473";"historical";17;56019;2,91145547183381;30;3;0,0942218599298969
"2474";"rcp8p5";17;56019;5,80398566869423;56;4;0,102242847951161
"2475";"historical";18;56019;2,9921162272421;30;3;0,0986411943046846
"2476";"rcp8p5";18;56019;3,66054831913939;41;5;0,0886331312140289
"2477";"historical";19;56019;2,02190141630088;22;3;0,089070546973607
"2478";"rcp8p5";19;56019;1,85838291733087;22;4;0,0830871647092787
"2479";"historical";20;56019;2,74498691704036;30;4;0,0887388011974255
"2480";"rcp8p5";20;56019;5,52766283012646;60;7;0,0908656903582431
"2481";"historical";2;57004;0,0376173393121906;0;0;0,0537390561602723
"2482";"rcp8p5";2;57004;0,182567434718814;3;0;0,0526636830919656
"2483";"rcp8p5";3;57004;0,00281615165727213;0;0;0,0140807582863606
"2484";"rcp8p5";5;57004;0,00909051682298876;0;0;0,0227262920574719
"2485";"historical";16;57004;6,6743801856051;57;8;0,116143506710066
"2486";"rcp8p5";16;57004;7,04597669371786;58;7;0,121482356788239
"2487";"historical";17;57004;9,49663460213034;67;7;0,141318967293606
"2488";"rcp8p5";17;57004;13,8368388507142;91;7;0,150837632820285
"2489";"historical";18;57004;8,009578059236;66;7;0,120929714029733
"2490";"rcp8p5";18;57004;8,70595503491501;67;8;0,129810462747242
"2491";"historical";19;57004;5,20797378072403;48;8;0,107380902695341
"2492";"rcp8p5";19;57004;5,55740267882471;49;8;0,111894013667612
"2493";"historical";20;57004;6,85948199066339;58;8;0,117189327858714
"2494";"rcp8p5";20;57004;9,59492298324393;77;8;0,123222469819057
"2495";"historical";1;58005;0,0126743700417552;0;0;0,0292485462502043
"2496";"rcp8p5";1;58005;0,00125056151523712;0;0;0,00535954935101624
"2497";"historical";2;58005;0,138884888184445;3;0;0,0425157820972789
"2498";"rcp8p5";2;58005;0,627252138463128;10;1;0,0599285482608084
"2499";"historical";3;58005;0,00102258109426463;0;0;0,0102258109426463
"2500";"rcp8p5";3;58005;0,0385221243239754;1;0;0,0330189637062646
"2501";"rcp8p5";4;58005;0,00196942791485444;0;0;0,0147707093614083
"2502";"historical";5;58005;0,0127223081535995;0;0;0,0146795863310763
"2503";"rcp8p5";5;58005;0,0786309400832461;2;0;0,0287674171036266
"2504";"historical";6;58005;0,144224456591203;2;0;0,0515087344968581
"2505";"rcp8p5";6;58005;1,05385198237821;9;0;0,112111913018959
"2506";"historical";7;58005;2,57221344602685;19;0;0,13101256940714
"2507";"rcp8p5";7;58005;8,65204665710392;50;1;0,170651807832424
"2508";"historical";8;58005;1,3700758347451;12;0;0,105933698562766
"2509";"rcp8p5";8;58005;3,721618714712;22;0;0,166888731601435
"2510";"historical";9;58005;0,623531440003488;5;0;0,114760387730703
"2511";"rcp8p5";9;58005;0,448363545669579;4;0;0,0902745393965595
"2512";"historical";10;58005;0,340071165863338;5;0;0,0658202256509687
"2513";"rcp8p5";10;58005;3,05487414793333;26;1;0,113564094718711
"2514";"rcp8p5";12;58005;0,000100779886193523;0;0;0,00302339658580569
"2515";"historical";16;58005;6,17519156796038;41;6;0,149279409378575
"2516";"rcp8p5";16;58005;7,41309971257925;46;5;0,159994957825451
"2517";"historical";17;58005;6,57526739078805;44;4;0,146878646108445
"2518";"rcp8p5";17;58005;10,2581639550882;60;4;0,169930932442102
"2519";"historical";18;58005;7,26147861174136;47;5;0,152338712134434
"2520";"rcp8p5";18;58005;6,37111875775712;44;5;0,144688541054287
"2521";"historical";19;58005;5,63252226007005;39;4;0,143442841937268
"2522";"rcp8p5";19;58005;3,25510429869643;25;4;0,129000170357851
"2523";"historical";20;58005;6,4323444042545;44;6;0,144547065264146
"2524";"rcp8p5";20;58005;10,3744700272788;65;7;0,158308291362342
"2525";"historical";2;58012;0,0936931637222675;1;0;0,0906708036021944
"2526";"rcp8p5";2;58012;0,375196317401864;4;0;0,0893324565242533
"2527";"rcp8p5";3;58012;0,011989802270315;0;0;0,0399660075677166
"2528";"rcp8p5";5;58012;0,0355014774842977;0;0;0,0760745946092095
"2529";"historical";16;58012;9,63821797652627;50;7;0,190102918669157
"2530";"rcp8p5";16;58012;11,8391305679566;59;7;0,198421182703183
"2531";"historical";17;58012;13,4742682681553;58;5;0,229805598660978
"2532";"rcp8p5";17;58012;23,5148607789306;92;7;0,253666243569909
"2533";"historical";18;58012;12,0762683765768;59;7;0,204682514857234
"2534";"rcp8p5";18;58012;15,0677275458292;71;7;0,209856929607649
"2535";"historical";19;58012;7,40893500115167;43;7;0,170189931113744
"2536";"rcp8p5";19;58012;9,27011663756046;52;8;0,1779293020645
"2537";"historical";20;58012;10,9343824827772;56;6;0,19490877865913
"2538";"rcp8p5";20;58012;17,1713143364807;83;8;0,205644483071625
"2539";"historical";16;59001;20,3606917684261;54;7;0,376121153357625
"2540";"rcp8p5";16;59001;22,1002476668687;57;7;0,385469436050036
"2541";"historical";17;59001;29,2772322397099;64;6;0,452507453473105
"2542";"rcp8p5";17;59001;43,9755504077268;91;7;0,480257194114235
"2543";"historical";18;59001;25,9399145078651;64;7;0,402793703538278
"2544";"rcp8p5";18;59001;28,13875403782;67;7;0,415638907501034
"2545";"historical";19;59001;16,3465819124819;48;7;0,334285928680611
"2546";"rcp8p5";19;59001;17,0045854967981;48;8;0,354016353160266
"2547";"historical";20;59001;21,3938801755708;56;7;0,377539061921838
"2548";"rcp8p5";20;59001;30,6967753361792;78;8;0,391707043847459
"2549";"historical";2;60004;0,0189746456048173;1;0;0,0126497637365449
"2550";"rcp8p5";2;60004;0,126018842428961;5;0;0,0247095769468551
"2551";"rcp8p5";3;60004;0,0104442733226924;1;0;0,00921553528472859
"2552";"historical";4;60004;2,28927789937688e-06;0;0;6,86783369813065e-05
"2553";"rcp8p5";5;60004;0,0358393772508465;1;0;0,0228761982452212
"2554";"rcp8p5";7;60004;0,373980834722579;4;0;0,0831068521605731
"2555";"rcp8p5";8;60004;0,251102211985223;3;0;0,0753306635955668
"2556";"historical";16;60004;2,05676220018235;42;6;0,0488542090304595
"2557";"rcp8p5";16;60004;2,80984753431927;53;7;0,0524225286253594
"2558";"historical";17;60004;3,19122033787883;51;5;0,0614484018847015
"2559";"rcp8p5";17;60004;5,84508551999588;89;7;0,0654056566952168
"2560";"historical";18;60004;2,70236307532333;50;5;0,0537605386337532
"2561";"rcp8p5";18;60004;3,58722505494744;64;8;0,0558757796720785
"2562";"historical";19;60004;1,77093555360589;39;7;0,0449476028833982
"2563";"rcp8p5";19;60004;2,19316799236279;46;7;0,046696266693317
"2564";"historical";20;60004;2,36025876948278;44;6;0,0531191020888847
"2565";"rcp8p5";20;60004;3,91791222518288;73;9;0,0533049282337807
